소관부처,법령명,공포일자,시행일자,법령종류
법무부,변호사시험법,20181218,20181218,법률
법무부,성폭력범죄의 처벌 등에 관한 특례법,20181218,20181218,법률
법무부,질서위반행위규제법,20181218,20181218,법률
법무부,치료감호 등에 관한 법률,20181218,20181218,법률
법무부,특정범죄 가중처벌 등에 관한 법률,20181218,20181218,법률
법무부,형법,20181218,20181218,법률
국방부,군사법원법,20181218,20181218,법률
여성가족부,2023 새만금 세계스카우트잼버리 지원 특별법,20181218,20181218,법률
여성가족부,청소년 보호법,20181218,20181218,법률
국토교통부,개발제한구역의 지정 및 관리에 관한 특별조치법,20181218,20181218,법률
국토교통부,주차장법,20181218,20181218,법률
국토교통부,토지이용 인ㆍ허가 절차 간소화를 위한 특별법,20181218,20181218,법률
법무부,검사인사규정,20181218,20181218,대통령령
인사혁신처,국가공무원 복무규정,20181218,20181218,대통령령
행정안전부,국가정보자원관리원 대구센터 추진단의 설치 및 운영에 관한 규정,20181218,20181218,대통령령
대통령경호처,대통령 등의 경호에 관한 법률 시행령,20181218,20181218,대통령령
환경부,유전자원의 접근ㆍ이용 및 이익 공유에 관한 법률 시행령,20181218,20181218,대통령령
국토교통부,도시재생 활성화 및 지원에 관한 특별법 시행령,20181218,20181218,대통령령
방송통신위원회,전파법 시행령,20181218,20181218,대통령령
금융위원회,신용협동조합법 시행령,20181218,20181218,대통령령
국토교통부,공유토지분할에 관한 특례법 시행령,20181218,20181218,대통령령
행정안전부,공중화장실 등에 관한 법률 시행령,20181218,20181218,대통령령
국토교통부,도시개발법 시행령,20181218,20181218,대통령령
교육부,방송통신중학교 및 방송통신고등학교 설치기준령,20181218,20181218,대통령령
행정안전부,재해구호법 시행령,20181218,20181218,대통령령
교육부,지방자치단체의 교육경비 보조에 관한 규정,20181218,20181218,대통령령
행정안전부,지방자치단체출연 연구원의 설립 및 운영에 관한 법률 시행령,20181218,20181218,대통령령
산업통상자원부,산업집적활성화 및 공장설립에 관한 법률 시행규칙,20181218,20181218,산업통상자원부령
해양수산부,도선법 시행령,20181218,20181219,대통령령
법무부,국적법 시행령,20181218,20181220,대통령령
보건복지부,지역보건법 시행령,20181218,20181220,대통령령
보건복지부,장애인ㆍ노인 등을 위한 보조기기 지원 및 활용촉진에 관한 법률 시행령,20181218,20181230,대통령령
교육부,고등교육법,20181218,20190101,법률
인사혁신처,공무원임용시험령,20181218,20190101,대통령령
공정거래위원회,가맹사업거래의 공정화에 관한 법률 시행령,20181218,20190101,대통령령
공정거래위원회,대리점거래의 공정화에 관한 법률 시행령,20181218,20190101,대통령령
기획재정부,보조금 관리에 관한 법률 시행령,20181218,20190101,대통령령
교육부,평생교육법,20181218,20190119,법률
교육부,학원의 설립ㆍ운영 및 과외교습에 관한 법률,20181218,20190119,법률
국토교통부,건축사법,20181218,20190119,법률
국토교통부,공항시설법,20181218,20190119,법률
국토교통부,물류시설의 개발 및 운영에 관한 법률,20181218,20190119,법률
국토교통부,사도법,20181218,20190119,법률
교육부,사립학교법,20181218,20190319,법률
법무부,정부법무공단법,20181218,20190319,법률
여성가족부,청소년복지 지원법,20181218,20190319,법률
국토교통부,대도시권 광역교통 관리에 관한 특별법,20181218,20190319,법률
국토교통부,국가통합교통체계효율화법,20181218,20190319,법률
국토교통부,대중교통의 육성 및 이용촉진에 관한 법률,20181218,20190319,법률
국토교통부,주택법,20181218,20190319,법률
교육부,교육기본법,20181218,20190619,법률
교육부,국립대학병원 설치법,20181218,20190619,법률
교육부,국립대학치과병원 설치법,20181218,20190619,법률
교육부,대학도서관진흥법,20181218,20190619,법률
교육부,서울대학교병원 설치법,20181218,20190619,법률
교육부,서울대학교치과병원 설치법,20181218,20190619,법률
교육부,인문학 및 인문정신문화의 진흥에 관한 법률,20181218,20190619,법률
교육부,인성교육진흥법,20181218,20190619,법률
교육부,지방대학 및 지역균형인재 육성에 관한 법률,20181218,20190619,법률
교육부,직업교육훈련 촉진법,20181218,20190619,법률
교육부,초ㆍ중등교육법,20181218,20190619,법률
교육부,특수외국어 교육 진흥에 관한 법률,20181218,20190619,법률
교육부,한국대학교육협의회법,20181218,20190619,법률
교육부,한국사학진흥재단법,20181218,20190619,법률
법무부,공탁법,20181218,20190619,법률
여성가족부,양성평등기본법,20181218,20190619,법률
여성가족부,청소년 기본법,20181218,20190619,법률
여성가족부,한부모가족지원법,20181218,20190619,법률
국토교통부,도로법,20181218,20190619,법률
국토교통부,도시공원 및 녹지 등에 관한 법률,20181218,20190619,법률
국토교통부,민간임대주택에 관한 특별법,20181218,20190619,법률
국토교통부,수도권정비계획법,20181218,20190619,법률
국토교통부,역세권의 개발 및 이용에 관한 법률,20181218,20190619,법률
환경부,금강수계 물관리 및 주민지원 등에 관한 법률 시행규칙,20181217,20181217,환경부령
산림청,국유림의 경영 및 관리에 관한 법률 시행규칙,20181214,20181214,농림축산식품부령
국가보훈처,특수임무유공자 예우 및 단체설립에 관한 법률 시행규칙,20181213,20181213,총리령
감사원,적극행정면책 등 감사소명제도의 운영에 관한 규칙,20181213,20181213,감사원규칙
국가보훈처,보훈보상대상자 지원에 관한 법률 시행규칙,20181213,20181213,총리령
국가보훈처,참전유공자 예우 및 단체설립에 관한 법률 시행규칙,20181213,20181213,총리령
국가보훈처,국가유공자 등 예우 및 지원에 관한 법률 시행규칙,20181213,20181213,총리령
국가보훈처,고엽제후유의증 등 환자지원 및 단체설립에 관한 법률 시행규칙,20181213,20181213,총리령
식품의약품안전처,유전자변형농수산물의 표시 및 농수산물의 안전성조사 등에 관한 규칙,20181213,20181213,총리령
문화체육관광부,정부기관 및 공공법인 등의 광고시행에 관한 법률 시행규칙,20181213,20181213,문화체육관광부령
문화재청,문화재보호법 시행규칙,20181213,20181213,문화체육관광부령
산업통상자원부,도시가스사업법 시행규칙,20181213,20181213,산업통상자원부령
산업통상자원부,전기사업법 시행규칙,20181213,20181213,산업통상자원부령
보건복지부,치매관리법 시행규칙,20181213,20181213,보건복지부령
환경부,환경교육진흥법 시행규칙,20181213,20181213,환경부령
해양수산부,동물원 및 수족관의 관리에 관한 법률 시행규칙,20181213,20181213,환경부령
환경부,먹는물관리법 시행규칙,20181213,20181213,환경부령
환경부,물관리기술 발전 및 물산업 진흥에 관한 법률 시행규칙,20181213,20181213,환경부령
국토교통부,주택공급에 관한 규칙,20181211,20181211,국토교통부령
국토교통부,자동차관리의 특례에 관한 규칙,20181211,20181211,국토교통부령
헌법재판소,헌법재판소사무처 행정심판위원회 규칙,20181211,20181211,헌법재판소규칙
보건복지부,건강검진기본법,20181211,20181211,법률
보건복지부,고령친화산업 진흥법,20181211,20181211,법률
보건복지부,공중위생관리법,20181211,20181211,법률
보건복지부,국민기초생활 보장법,20181211,20181211,법률
보건복지부,사회보장기본법,20181211,20181211,법률
보건복지부,암관리법,20181211,20181211,법률
보건복지부,응급의료에 관한 법률,20181211,20181211,법률
보건복지부,장기등 이식에 관한 법률,20181211,20181211,법률
보건복지부,장애인 건강권 및 의료접근성 보장에 관한 법률,20181211,20181211,법률
금융위원회,금융회사부실자산 등의 효율적 처리 및 한국자산관리공사의 설립에 관한 법률,20181211,20181211,법률
금융위원회,예금자보호법,20181211,20181211,법률
식품의약품안전처,마약류 관리에 관한 법률,20181211,20181211,법률
식품의약품안전처,수입식품안전관리 특별법,20181211,20181211,법률
문화체육관광부,정부기관 및 공공법인 등의 광고시행에 관한 법률 시행령,20181211,20181213,대통령령
산업통상자원부,지능형 로봇 개발 및 보급 촉진법 시행령,20181211,20181213,대통령령
보건복지부,중증장애인생산품 우선구매 특별법 시행령,20181211,20181213,대통령령
환경부,물관리기술 발전 및 물산업 진흥에 관한 법률 시행령,20181211,20181213,대통령령
환경부,환경교육진흥법 시행령,20181211,20181213,대통령령
해양수산부,동물원 및 수족관의 관리에 관한 법률 시행령,20181211,20181213,대통령령
환경부,환경분야 시험ㆍ검사 등에 관한 법률 시행령,20181211,20181213,대통령령
행정안전부,급경사지 재해예방에 관한 법률 시행령,20181211,20181213,대통령령
국토교통부,녹색건축물 조성 지원법 시행령,20181211,20181213,대통령령
국토교통부,부동산개발업의 관리 및 육성에 관한 법률 시행령,20181211,20181213,대통령령
중소벤처기업부,소상공인 생계형 적합업종 지정에 관한 특별법 시행령,20181211,20181213,대통령령
중소벤처기업부,중소기업기술 보호 지원에 관한 법률 시행령,20181211,20181213,대통령령
해양수산부,어촌ㆍ어항법,20181211,20190112,법률
보건복지부,첨단의료복합단지 지정 및 지원에 관한 특별법,20181211,20190312,법률
산업통상자원부,가맹사업 진흥에 관한 법률,20181211,20190312,법률
보건복지부,국민연금법,20181211,20190312,법률
